id,title,description,link,published,source,source_url,sentiment,sentiment_confidence,sentiment_positive,sentiment_neutral,sentiment_negative,token_count,scraped_at,people,organizations,locations,dates,money,events,entity_count,keywords,top_keywords
139,"Accenture dubs 800,000 staff ‘reinventors’ amid shift to AI","<p>Consultancy’s move to embrace artificial intelligence follows Disney’s use of the term ‘imagineers’ </p><ul><li><p><a href=""https://www.theguardian.com/business/live/2025/dec/01/uk-economic-growth-2026-unemployment-rises-budget-sterling-bonds-stock-market-business-live"">Business live –latest updates</a></p></li></ul><p>Accenture has reportedly begun calling its 800,000 employees “reinventors”, as the consultancy tries to position itself as a leader in artificial intelligence.</p><p>The consultancy’s chief executive, Julie Sweet, has already started referring to staff by the new label and the business is now pushing for the term to be used more widely, the Financial Times reported, citing people at the company.</p> <a href=""https://www.theguardian.com/business/2025/dec/01/accenture-rebrands-staff-reinventors-ai-artificial-intelligence"">Continue reading...</a>",https://www.theguardian.com/business/2025/dec/01/accenture-rebrands-staff-reinventors-ai-artificial-intelligence,"Mon, 01 Dec 2025 09:52:09 GMT",The Guardian,https://www.theguardian.com/world/rss,neutral,0.8285426497459412,0,0,0,72,2025-12-01T17:25:10.051631,Julie Sweet,Disney; the Financial Times,AI,,,,0,"accenture; staff; reinventors; consultancy; business; shift; people; term; href=""https://www.theguardian.com; dec/01",accenture; staff; reinventors; consultancy; business
132,Bangladesh court sentences UK MP Tulip Siddiq to two years in prison in absentia,"<p>MP for Hampstead and Highgate in London denies allegations and condemns ‘flawed and farcical’ trial</p><ul><li><p><a href=""https://www.theguardian.com/world/2025/dec/01/what-led-to-bangladesh-trial-of-former-uk-minister-tulip-siddiq"">What led to Bangladesh trial of Tulip Siddiq in her absence?</a></p></li></ul><p>A court in Bangladesh has sentenced the British MP Tulip Siddiq to two years in jail after a judge ruled she was complicit in corrupt land deals with her aunt, the country’s deposed prime minister Sheikh Hasina.</p><p>In a ruling on Monday, a judge found Siddiq, the Labour MP for Hampstead and Highgate, guilty of misusing her “special influence” as a British politician to coerce Hasina into giving valuable pieces of land to her mother, brother and sister.</p> <a href=""https://www.theguardian.com/world/2025/dec/01/bangladesh-court-sentences-uk-mp-tulip-siddiq-to-two-years-prison-in-absentia"">Continue reading...</a>",https://www.theguardian.com/world/2025/dec/01/bangladesh-court-sentences-uk-mp-tulip-siddiq-to-two-years-prison-in-absentia,"Mon, 01 Dec 2025 09:37:01 GMT",The Guardian,https://www.theguardian.com/world/rss,negative,0.5532289743423462,0,0,0,90,2025-12-01T17:25:10.051596,Sheikh,Highgate,Bangladesh; UK; London; Siddiq; Hasina,two years; Monday; two-years,,,0,bangladesh; siddiq; hampstead; highgate; tulip; prison; minister; land; court; years,bangladesh; siddiq; hampstead; highgate; tulip
140,Virgin Media fined £23.8m for putting vulnerable customers at risk,"<p>Company failed to protect thousands of people switching from analogue to digital landline, Ofcom rules</p><ul><li><p><a href=""https://www.theguardian.com/business/live/2025/dec/01/uk-economic-growth-2026-unemployment-rises-budget-sterling-bonds-stock-market-business-live"">Business live –latest updates</a></p></li></ul><p>Virgin Media has been fined £23.8m for putting thousands of vulnerable people “at risk of harm” when switching them from an analogue to a digital landline.</p><p>The media watchdog, Ofcom, found the company failed to <a href=""https://www.theguardian.com/technology/2023/dec/18/uk-telecoms-firms-told-to-safeguard-at-risk-customers-in-switch-to-digital-landlines"">protect people who relied on telecare alarms to call for help</a>, after Virgin Media self-reported a number of “serious incidents” in November and December 2023.</p> <a href=""https://www.theguardian.com/media/2025/dec/01/virgin-media-fined-vulnerable-customers-landline-ofcom"">Continue reading...</a>",https://www.theguardian.com/media/2025/dec/01/virgin-media-fined-vulnerable-customers-landline-ofcom,"Mon, 01 Dec 2025 08:23:22 GMT",The Guardian,https://www.theguardian.com/world/rss,negative,0.711144745349884,0,0,0,76,2025-12-01T17:25:10.051636,Virgin Media,Ofcom,,November and December 2023.</p,23.8,,0,"media; thousands; people; risk; virgin; analogue; ofcom; customers; href=""https://www.theguardian.com; virgin media",media; thousands; people; risk; virgin
118,"Australia could miss clean energy target as solar and wind investment slumps, investors warn","<p>Expert cautions large pipeline of potential projects will not deliver required energy capacity unless companies make final investments</p><ul><li><p>Get our <a href=""https://www.theguardian.com/email-newsletters?CMP=cvau_sfl"">breaking news email</a>, <a href=""https://app.adjust.com/w4u7jx3"">free app</a> or <a href=""https://www.theguardian.com/australia-news/series/full-story?CMP=cvau_sfl"">daily news podcast</a></p></li></ul><p>Renewable energy investors have warned “deep structural issues” are driving a slump in solar and wind investment in Australia, with commitments on large-scale farms at the lowest level in almost a decade.</p><p><a href=""https://cer.gov.au/document/quarterly-carbon-market-report-september-quarter-2025"">Clean Energy Regulator data</a> shows the government agency expects 2.5GW of industry-scale renewable energy capacity to reach a final investment decision this year, down from 4GW last year. The 12-month average for investment commitments on new developments is at its lowest since early 2017.</p> <a href=""https://www.theguardian.com/environment/2025/dec/01/australia-could-miss-clean-energy-target-as-solar-and-wind-investment-slumps-investors-warn"">Continue reading...</a>",https://www.theguardian.com/environment/2025/dec/01/australia-could-miss-clean-energy-target-as-solar-and-wind-investment-slumps-investors-warn,"Mon, 01 Dec 2025 08:22:30 GMT",The Guardian,https://www.theguardian.com/world/rss,negative,0.49470245838165283,0,0,0,108,2025-12-01T17:25:10.051519,,,Australia,quarterly; september; this year; last year; 12-month; early 2017.</p,,,0,"australia; energy; investment; investors; commitments; wind; href=""https://www.theguardian.com; news; companies; 2.5gw",australia; energy; investment; investors; commitments
119,"Australian woman, 67, suspected to have died while sailing in Mozambique channel","<p>Yacht that Deirdre Sibly was sailing made distress call Wednesday evening and was later found with two deceased people on board</p><ul><li><p>Get our <a href=""https://www.theguardian.com/email-newsletters?CMP=cvau_sfl"">breaking news email</a>, <a href=""https://app.adjust.com/w4u7jx3"">free app</a> or <a href=""https://www.theguardian.com/australia-news/series/full-story?CMP=cvau_sfl"">daily news podcast</a></p></li></ul><p>Australian authorities are providing assistance to the family of a South Australian woman who is suspected to have died while sailing off the east coast of Africa.</p><p>Deirdre “Cookie” Sibly, 67, from Port Lincoln, had departed from Reunion Island, a French territory in the Indian Ocean, in June. She was travelling with her friend, Pascal Mahe, a French national, on his yacht and the pair had intended to sail to South Africa.</p> <a href=""https://www.theguardian.com/australia-news/2025/dec/01/australian-woman-67-suspected-to-have-died-while-sailing-in-mozambique-channel"">Continue reading...</a>",https://www.theguardian.com/australia-news/2025/dec/01/australian-woman-67-suspected-to-have-died-while-sailing-in-mozambique-channel,"Mon, 01 Dec 2025 08:19:31 GMT",The Guardian,https://www.theguardian.com/world/rss,neutral,0.6161755323410034,0,0,0,91,2025-12-01T17:25:10.051525,Deirdre Sibly; Pascal Mahe,Mozambique,the east coast; Port Lincoln; Reunion Island; the Indian Ocean,Wednesday; 67; June; woman-67,,,0,"yacht; mozambique; href=""https://www.theguardian.com; news; board</p><ul><li><p; assistance; june; woman; deirdre; sibly","yacht; mozambique; href=""https://www.theguardian.com; news; board</p><ul><li><p"
141,"Labour’s economic plan will take years to deliver, Keir Starmer says","<p>Exclusive: PM hits back at critics as he insists Rachel Reeves right to impose £26bn worth of tax rises at budget</p><p>• <a href=""https://www.theguardian.com/commentisfree/2025/nov/30/labour-economic-renewal-budget-left-right-economy"">Keir Starmer: Labour is getting on with the job of economic renewal</a></p><p>Labour’s economic plan will take years to deliver in full, Keir Starmer has said as he tries to regain the narrative after a turbulent response to <a href=""https://www.theguardian.com/uk-news/autumn-budget-2025"">last week’s budget</a>.</p><p>In an article for the Guardian, the prime minister <a href=""https://www.theguardian.com/commentisfree/2025/nov/30/labour-economic-renewal-budget-left-right-economy"">hit back</a> at his political opponents, insisting the chancellor, Rachel Reeves, was right to impose £26bn-worth of tax rises.</p> <a href=""https://www.theguardian.com/politics/2025/nov/30/labours-economic-plan-will-take-years-to-deliver-keir-starmer-says"">Continue reading...</a>",https://www.theguardian.com/politics/2025/nov/30/labours-economic-plan-will-take-years-to-deliver-keir-starmer-says,"Mon, 01 Dec 2025 08:06:23 GMT",The Guardian,https://www.theguardian.com/world/rss,neutral,0.7299585342407227,0,0,0,81,2025-12-01T17:25:10.051641,Keir Starmer; Rachel Reeves; Starmer; Labour,Labour; Guardian,,years,26bn,,0,"labour; years; keir; starmer; href=""https://www.theguardian.com; plan; nov/30; keir starmer; critics; rachel reeves","labour; years; keir; starmer; href=""https://www.theguardian.com"
14,'Raise hell' - the fastest bowler you might not have heard of,"The story of Duncan Spencer, the ""frighteningly fast"" bowler who could have played for England or Australia.",https://www.bbc.com/sport/cricket/articles/cx25xrvv0k4o?at_medium=RSS&at_campaign=rss,"Mon, 01 Dec 2025 07:53:15 GMT",BBC News,http://feeds.bbci.co.uk/news/rss.xml,positive,0.5025871992111206,0,0,0,18,2025-12-01T17:25:06.542375,Duncan Spencer,,England; Australia,,,,0,"hell; england; australia; bowler; the fastest bowler; the story; duncan spencer; the ""frighteningly fast"" bowler; story; duncan",hell; england; australia; bowler; the fastest bowler
120,Australia’s drug regulator issues mental health warning for weight-loss drugs including Ozempic,"<p>TGA issues a separate warning for Mounjaro about risk of reduced effectiveness of contraception</p><ul><li><p><a href=""https://www.theguardian.com/australia-news/live/2025/dec/01/australia-news-live-greens-gas-export-tax-cost-of-living-house-prices-interest-rates-reserve-bank-inflation-newcastle-rising-tide-coal-labor-coalition-ntwnfb"">Follow our Australia news live blog for latest updates</a></p></li><li><p>Get our <a href=""https://www.theguardian.com/email-newsletters?CMP=cvau_sfl"">breaking news email</a>, <a href=""https://app.adjust.com/w4u7jx3"">free app</a> or <a href=""https://www.theguardian.com/australia-news/series/full-story?CMP=cvau_sfl"">daily news podcast</a></p></li></ul><p>The medicines regulator has added two new safety warnings about mental health and contraception for people taking high-profile diabetes and weight loss drugs.</p><p>While there is no proof of a causal association, experts say the risks are significant enough that awareness is important as part of a precautionary approach.</p> <a href=""https://www.theguardian.com/australia-news/2025/dec/01/mental-health-warning-issued-for-weight-loss-drugs-including-ozempic-in-australia"">Continue reading...</a>",https://www.theguardian.com/australia-news/2025/dec/01/mental-health-warning-issued-for-weight-loss-drugs-including-ozempic-in-australia,"Mon, 01 Dec 2025 07:11:47 GMT",The Guardian,https://www.theguardian.com/world/rss,neutral,0.8002529144287109,0,0,0,90,2025-12-01T17:25:10.051530,Mounjaro,Ozempic; TGA; a causal association,Australia; newcastle,,,,0,"australia; news; weight; href=""https://www.theguardian.com; health; warning; loss; mounjaro; risk; living","australia; news; weight; href=""https://www.theguardian.com; health"
20,"Vapes still causing rubbish fires despite disposable ban, major waste firm says","Six months after disposable vape ban, waste firm calls for stronger measures to control them being disposed of incorrectly.",https://www.bbc.com/news/articles/c62vk0p5dn5o?at_medium=RSS&at_campaign=rss,"Mon, 01 Dec 2025 06:53:48 GMT",BBC News,http://feeds.bbci.co.uk/news/rss.xml,negative,0.7325548529624939,0,0,0,25,2025-12-01T17:25:06.542406,,,,Six months,,,0,vapes; ban; waste; firm; rubbish fires; disposable ban; major waste firm; disposable vape ban; waste firm; stronger measures,vapes; ban; waste; firm; rubbish fires
121,More than 20 taken to hospital after Melbourne carbon monoxide leak – as it happened,"<p>This blog is now closed</p><ul><li><p><a href=""https://www.theguardian.com/australia-news/2025/dec/01/australia-tracking-chinese-navy-flotilla-in-philippine-sea-as-marles-announces-major-defence-overhaul"">Australia tracking Chinese navy flotilla in Philippine Sea as Marles announces major defence overhaul</a></p></li><li><p>Get our <a href=""https://www.theguardian.com/email-newsletters?CMP=cvau_sfl"">breaking news email</a>, <a href=""https://app.adjust.com/w4u7jx3"">free app</a> or <a href=""https://www.theguardian.com/australia-news/series/full-story?CMP=cvau_sfl"">daily news podcast</a></p></li></ul><p><strong>Is McLaren costing Oscar Piastri the F1 title, department asked at Senate estimates</strong></p><p>It’s a strong start to Senate estimates this morning, with Nationals senator <strong>Matt Canavan</strong> asking the department of infrastructure secretary, <strong>Jim Betts</strong>, about the F1 results from Qatar overnight.</p><p>It’s been a bit of a frustrating night for some Australians … you deal with transport and cars, so do you think McLaren is biased against <strong>Oscar Piastri</strong> and costing him the world championship?</p><p>I definitely think he’s copped some raw decision [making] this year.</p> <a href=""https://www.theguardian.com/australia-news/live/2025/dec/01/australia-news-live-greens-gas-export-tax-cost-of-living-house-prices-interest-rates-reserve-bank-inflation-newcastle-rising-tide-coal-labor-coalition-ntwnfb"">Continue reading...</a>",https://www.theguardian.com/australia-news/live/2025/dec/01/australia-news-live-greens-gas-export-tax-cost-of-living-house-prices-interest-rates-reserve-bank-inflation-newcastle-rising-tide-coal-labor-coalition-ntwnfb,"Mon, 01 Dec 2025 06:52:10 GMT",The Guardian,https://www.theguardian.com/world/rss,negative,0.49979421496391296,0,0,0,116,2025-12-01T17:25:10.051535,Marles; McLaren; Oscar Piastri; Matt; Oscar,Senate,Melbourne; australia; Philippine Sea; podcast</a></p></li></ul><p><strong; F1; Qatar; newcastle,,,,0,"australia; news; marles; mclaren; href=""https://www.theguardian.com; strong; oscar; hospital; qatar; transport","australia; news; marles; mclaren; href=""https://www.theguardian.com"
29,'Arsenal deserve to be clear - but who's best placed to challenge?',MOTD pundit Alan Shearer explains where Chelsea and the rest of the chasing pack need to improve if they are going to challenge Premier League leaders Arsenal.,https://www.bbc.com/sport/football/articles/cq60y8z159vo?at_medium=RSS&at_campaign=rss,"Mon, 01 Dec 2025 06:26:06 GMT",BBC News,http://feeds.bbci.co.uk/news/rss.xml,neutral,0.8540788888931274,0,0,0,24,2025-12-01T17:25:06.542456,Alan Shearer,MOTD; Chelsea; Premier League; Arsenal,,,,,0,chelsea; motd pundit alan shearer; the rest; the chasing pack; premier league leaders arsenal; pundit; alan; shearer; rest; pack,chelsea; motd pundit alan shearer; the rest; the chasing pack; premier league leaders arsenal
24,Royal curtains recycled into Christmas stockings,Sewing bee members repurpose old drapes from Sandringham House ready for a charity auction.,https://www.bbc.com/news/articles/crl9x229e8zo?at_medium=RSS&at_campaign=rss,"Mon, 01 Dec 2025 06:22:38 GMT",BBC News,http://feeds.bbci.co.uk/news/rss.xml,neutral,0.8337925672531128,0,0,0,16,2025-12-01T17:25:06.542426,,Royal; Sandringham House,,Christmas,,,0,royal curtains; christmas stockings sewing bee members; old drapes; sandringham house; a charity auction; curtains; christmas; stockings; sewing; bee,royal curtains; christmas stockings sewing bee members; old drapes; sandringham house; a charity auction
15,I shouldn't have to co-parent with my rapist ex,"A mum from the West Midlands says the family courts system needs to be ""overhauled"".",https://www.bbc.com/news/articles/ckgkvdv8peno?at_medium=RSS&at_campaign=rss,"Mon, 01 Dec 2025 06:19:22 GMT",BBC News,http://feeds.bbci.co.uk/news/rss.xml,negative,0.8661883473396301,0,0,0,15,2025-12-01T17:25:06.542380,,,the West Midlands,,,,0,parent; my rapist; a mum; the west midlands; the family courts system; rapist; mum; west; midlands; family,parent; my rapist; a mum; the west midlands; the family courts system
23,"Over 120,000 home cameras hacked for 'sexploitation' footage, South Korea police say","The cameras were located in private homes, karaoke rooms, a Pilates studio and a gynaecologist's clinic.",https://www.bbc.com/news/articles/cj01q6p7ndlo?at_medium=RSS&at_campaign=rss,"Mon, 01 Dec 2025 06:04:53 GMT",BBC News,http://feeds.bbci.co.uk/news/rss.xml,negative,0.6055127382278442,0,0,0,21,2025-12-01T17:25:06.542421,,,South Korea,,,,0,"cameras; over 120,000 home cameras; 'sexploitation' footage; south korea police; the cameras; private homes; karaoke rooms; a pilates studio; a gynaecologist's clinic; home","cameras; over 120,000 home cameras; 'sexploitation' footage; south korea police; the cameras"
6,I have high levels of forever chemicals in my blood - what can I do about it?,"The chemicals would ""most likely"" impact my health, but there are ways to bring levels down, I was told.",https://www.bbc.com/news/articles/ce8z8pv1e0ko?at_medium=RSS&at_campaign=rss,"Mon, 01 Dec 2025 06:04:18 GMT",BBC News,http://feeds.bbci.co.uk/news/rss.xml,negative,0.7080297470092773,0,0,0,16,2025-12-01T17:25:06.542333,,,,,,,0,levels; ways; chemicals; high levels; forever chemicals; my blood; the chemicals; my health; blood; health,levels; ways; chemicals; high levels; forever chemicals
128,‘I have been defeated’: hundreds of Palestinians face eviction from East Jerusalem,"<p>Residents in Batn al-Hawa have all but given up hope and blame the Gaza war which, they say, has created ‘an atmosphere of hate’ towards them</p><p>The dome of the al-Aqsa mosque gleamed in the late afternoon autumnal sun as Zohair Rajabi looked out from his balcony towards the skyline of Jerusalem’s Old City. Christian pilgrims spilled out of buses, while observant Jewish worshippers gathered outside the gate to the Western Wall.</p><p>New flags now fly a few metres from Rajabi’s home. Blue and white and bearing the Star of David, they mark where residents <a href=""https://www.haaretz.com/israel-news/2025-11-09/ty-article/.premium/two-palestinian-families-evicted-from-their-homes-in-east-jerusalems-silwan/0000019a-6a02-dece-a1fe-7fe7f73d0000"">were evicted recently</a> from their homes by Israeli police. After more than 20 years of activism, Rajabi knows his days in Batn al-Hawa, a predominantly Palestinian neighbourhood less than a mile south of the Old City, are almost certainly numbered.</p> <a href=""https://www.theguardian.com/world/2025/dec/01/i-have-been-defeated-hundreds-of-palestinians-face-eviction-from-east-jerusalem"">Continue reading...</a>",https://www.theguardian.com/world/2025/dec/01/i-have-been-defeated-hundreds-of-palestinians-face-eviction-from-east-jerusalem,"Mon, 01 Dec 2025 06:00:27 GMT",The Guardian,https://www.theguardian.com/world/rss,neutral,0.5761748552322388,0,0,0,97,2025-12-01T17:25:10.051575,Zohair Rajabi; Rajabi,al-Aqsa; Rajabi’s,East Jerusalem; Batn al-Hawa; Gaza; Jerusalem; Old City; the Old City,more than 20 years,,,0,palestinians; east; rajabi; hundreds; eviction; residents; batn al-hawa; hope; hate; them</p><p,palestinians; east; rajabi; hundreds; eviction
102,Aid cuts have shaken HIV/Aids care to its core – and will mean millions more infections ahead,"<p>Reports highlight devastating impact of slashed funding, especially in parts of Africa, that could lead to 3.3m new HIV infections by 2030</p><p>In Mozambique, a teenage rape victim sought care at a health clinic only to find it closed. In Zimbabwe, Aids-related deaths have risen for the first time in five years. In Ethiopia and the Democratic Republic of the Congo (DRC), patients with suspected HIV went undiagnosed due to test-kit stocks running out.</p><p>Stories of the devastating impact of US, British and wider European aid cuts on the fight against HIV – particularly in sub-Saharan Africa – continue to mount as 2025 comes to an end, and are set out in a series of reports released in the past week.</p> <a href=""https://www.theguardian.com/global-development/2025/dec/01/global-health-hiv-aids-funding-cuts-infections-prevention"">Continue reading...</a>",https://www.theguardian.com/global-development/2025/dec/01/global-health-hiv-aids-funding-cuts-infections-prevention,"Mon, 01 Dec 2025 06:00:27 GMT",The Guardian,https://www.theguardian.com/world/rss,negative,0.8715429902076721,0,0,0,91,2025-12-01T17:25:10.051428,,,Africa; Zimbabwe; Ethiopia; the Democratic Republic of the Congo; US,five years; 2025,,,0,hiv; infections; africa; reports; cuts; aids; parts; mozambique; care; zimbabwe,hiv; infections; africa; reports; cuts
123,Old tensions simmer just below surface as Tusk and Merz to meet in Berlin,"<p>Ukraine will top agenda, but meeting comes as positive sentiment towards Germany in Poland hits near record lows</p><p>When the Polish and German governments meet on Monday for annual political talks in Berlin – the first since Friedrich Merz became chancellor – the headlines are likely to be dominated by Ukraine.</p><p>Amid <a href=""https://www.theguardian.com/world/2025/nov/29/the-week-europe-realised-it-stands-alone-against-russian-expansionism"">growing US pressure for a peace deal with Russia</a>, Warsaw and Berlin will want to send a signal of support for Kyiv and of unity between central Europe’s largest – and militarily strongest – countries.</p> <a href=""https://www.theguardian.com/world/2025/dec/01/polish-german-leaders-meet-tensions-ukraine"">Continue reading...</a>",https://www.theguardian.com/world/2025/dec/01/polish-german-leaders-meet-tensions-ukraine,"Mon, 01 Dec 2025 05:00:27 GMT",The Guardian,https://www.theguardian.com/world/rss,neutral,0.8230001926422119,0,0,0,71,2025-12-01T17:25:10.051545,Tusk; Merz; Friedrich Merz; Kyiv,,Berlin; Ukraine; Germany; Poland; US; Warsaw; Europe,Monday; annual; the-week-europe,,,0,berlin; merz; surface; tusk; meeting; germany; poland; monday; chancellor; ukraine.</p><p,berlin; merz; surface; tusk; meeting
124,"Rising levels of hate forcing women out of Swedish public life, says equality agency","<p>Country seen as champion of equal rights faces reckoning after senior politician says she felt compelled to quit</p><p>Increasing hate, threats and harassment against female politicians are scaring women away from public life and forcing them to censor themselves, the Swedish government’s equality agency has said, warning that this poses a “big threat to democracy.”</p><p>Women’s safety in politics has come under heightened scrutiny in the Scandinavian country since October, when <a href=""https://www.theguardian.com/commentisfree/2025/nov/10/sweden-online-hate-anti-immigrant-extremism-women"">Anna-Karin Hatt resigned as leader of the Centre party</a> after only five months in office, citing hate and threats.</p> <a href=""https://www.theguardian.com/world/2025/dec/01/harassment-and-hate-forcing-women-out-of-swedish-politics"">Continue reading...</a>",https://www.theguardian.com/world/2025/dec/01/harassment-and-hate-forcing-women-out-of-swedish-politics,"Mon, 01 Dec 2025 05:00:26 GMT",The Guardian,https://www.theguardian.com/world/rss,negative,0.8217345476150513,0,0,0,79,2025-12-01T17:25:10.051554,quit</p><p>Increasing; Karin Hatt,the Centre party</a>,,October; only five months,,,0,hate; women; country; harassment; champion; threats; democracy; politics; october; leader,hate; women; country; harassment; champion
5,David Dimbleby: Can William's 'ordinary Joe' approach win back more support for the monarchy?,"Polls suggest public approval for the monarchy has declined, which raises the question of what King Charles and Prince William could do to win back more support for the institution.",https://www.bbc.com/news/articles/cx2dn5ygypqo?at_medium=RSS&at_campaign=rss,"Mon, 01 Dec 2025 00:52:30 GMT",BBC News,http://feeds.bbci.co.uk/news/rss.xml,neutral,0.8886944055557251,0,0,0,28,2025-12-01T17:25:06.542328,David Dimbleby; William; Joe; King Charles; Prince William,,,,,,0,more support; the monarchy; polls; william; support; monarchy; 'ordinary joe; public approval; the question; king charles,more support; the monarchy; polls; william; support
13,"Feuds, boycotts and expulsions - chaotic conference marks launch of Your Party",The path to this weekend's founding conference has been overshadowed by splits in the party.,https://www.bbc.com/news/articles/clyx2zjd8qvo?at_medium=RSS&at_campaign=rss,"Mon, 01 Dec 2025 00:39:12 GMT",BBC News,http://feeds.bbci.co.uk/news/rss.xml,negative,0.8159506916999817,0,0,0,16,2025-12-01T17:25:06.542370,,Your Party,boycotts,weekend,,,0,feuds; boycotts; expulsions; splits; conference; party; - chaotic conference marks launch; your party; the path; this weekend's founding conference,feuds; boycotts; expulsions; splits; conference
8,An angry confrontation and online abuse: Inside the asylum protests in a divided town,A Disclosure documentary uncovers the figures behind the protests around asylum hotels which have divided communities.,https://www.bbc.com/news/articles/c23evz4jen3o?at_medium=RSS&at_campaign=rss,"Mon, 01 Dec 2025 00:38:45 GMT",BBC News,http://feeds.bbci.co.uk/news/rss.xml,negative,0.7486640214920044,0,0,0,20,2025-12-01T17:25:06.542344,,,,,,,0,communities; asylum; protests; an angry confrontation; online abuse; the asylum protests; a divided town; a disclosure documentary; the figures; the protests,communities; asylum; protests; an angry confrontation; online abuse
9,"WW1 toxic compound sprayed on Georgian protesters, BBC evidence suggests","Anti-government demonstrators are likely to have been targeted with camite, our investigation finds.",https://www.bbc.com/news/articles/czrk7g50e1po?at_medium=RSS&at_campaign=rss,"Mon, 01 Dec 2025 00:19:04 GMT",BBC News,http://feeds.bbci.co.uk/news/rss.xml,negative,0.8114064335823059,0,0,0,16,2025-12-01T17:25:06.542349,,BBC,,,,,0,camite; georgian protesters; bbc evidence; anti-government demonstrators; our investigation; ww1; compound; protesters; bbc; evidence,camite; georgian protesters; bbc evidence; anti-government demonstrators; our investigation
18,Feta is Greece's 'white gold' - but a sheep and goat cull has sparked shortage fears,Livestock is being culled across the country due to an infectious disease outbreak.,https://www.bbc.com/news/articles/cgex9d0212xo?at_medium=RSS&at_campaign=rss,"Mon, 01 Dec 2025 00:10:14 GMT",BBC News,http://feeds.bbci.co.uk/news/rss.xml,negative,0.6185753345489502,0,0,0,19,2025-12-01T17:25:06.542395,,,Greece,,,,0,feta; livestock; greece's 'white gold; a sheep; goat cull; shortage fears; the country; an infectious disease outbreak; greece; white,feta; livestock; greece's 'white gold; a sheep; goat cull
104,Jacob Zuma’s daughter resigns amid claims South Africans tricked to fight for Russia,"<p>Duduzile Zuma-Sambudla quits as MP after being accused of recruiting 17 men who are trapped in war-torn Ukraine</p><p>A daughter of the former South African president Jacob Zuma has resigned as an MP, after being accused of tricking 17 South African men into fighting for Russia in Ukraine by telling them they were travelling to Russia to train as bodyguards for the Zumas’ uMkhonto weSizwe (MK) party.</p><p>Duduzile Zuma-Sambudla, 43, the most visible and active in politics of her siblings, volunteered to resign and step back from public roles while cooperating with a police investigation and working to bring the men home, the MK chair, Nkosinathi Nhleko, said at a <a href=""https://www.youtube.com/live/GTFwUyKTFD8"">press conference</a> in Durban.</p> <a href=""https://www.theguardian.com/world/2025/nov/28/jacob-zuma-daughter-resigns-claims-south-africans-tricked-fight-russia"">Continue reading...</a>",https://www.theguardian.com/world/2025/nov/28/jacob-zuma-daughter-resigns-claims-south-africans-tricked-fight-russia,"Fri, 28 Nov 2025 15:28:33 GMT",The Guardian,https://www.theguardian.com/world/rss,negative,0.497750848531723,0,0,0,88,2025-12-01T17:25:10.051446,Jacob Zuma’s; Jacob Zuma; Zumas; Zuma-Sambudla; Nkosinathi Nhleko,MK,Russia; Ukraine; nov/28,43,,,0,russia; zuma; claims; jacob; daughter; men; duduzile zuma-sambudla; fighting; ukraine; bodyguards,russia; zuma; claims; jacob; daughter
27,The Donald Trump v Zohran Mamdani show,How long can the US president and next mayor of New York continue to get on?,https://www.bbc.co.uk/sounds/play/w3ct8bys?at_medium=RSS&at_campaign=rss,"Fri, 28 Nov 2025 14:23:00 GMT",BBC News,http://feeds.bbci.co.uk/news/rss.xml,neutral,0.8778980374336243,0,0,0,13,2025-12-01T17:25:06.542442,Zohran Mamdani,,US; New York,,,,0,the donald trump v zohran mamdani; the us president; next mayor; new york; donald; trump; zohran; mamdani; president; mayor,the donald trump v zohran mamdani; the us president; next mayor; new york; donald
135,Weather tracker: Snowfall cuts power in Poland and flooding devastates Sri Lanka,"<p>Temperatures dip to -8.5C in Poland and 250mm of rain falls in 24-hour period across Sri Lanka </p><p>Temperatures plummeted this week across the eastern half of Europe, with the Alps dipping as low as -20C and to -8.5°C in the Polish town of Zakopane in the Tatras Mountains.</p><p>Heavy snow also affected other parts of Poland with 15-20cm (about 6-8in) of snow falling in much of the central swathe of the country and more than 40cm in the south towards the mountains.</p> <a href=""https://www.theguardian.com/environment/2025/nov/28/weather-tracker-snowfall-cuts-power-poland-flooding-devastates-sri-lanka"">Continue reading...</a>",https://www.theguardian.com/environment/2025/nov/28/weather-tracker-snowfall-cuts-power-poland-flooding-devastates-sri-lanka,"Fri, 28 Nov 2025 10:37:59 GMT",The Guardian,https://www.theguardian.com/world/rss,negative,0.766411542892456,0,0,0,65,2025-12-01T17:25:10.051611,,Tatras,Poland; Sri Lanka; Europe; Alps; Zakopane,this week,,,0,poland; temperatures; snowfall; power; devastates; snow; sri lanka; -8.5c; rain; europe,poland; temperatures; snowfall; power; devastates
